index,Maximum Installs
13314,2384769
13315,608
13316,91
13317,421
13318,1462
13319,51
13320,268
13321,23
13323,124
13325,17
13326,23
13327,23437
13329,19
13330,7
13331,5
13332,608
13333,758
13335,59
13336,4744
13337,79752
13338,2982
13339,373
13340,318
13341,252
13342,2634
13343,132
13344,9
13345,319
13346,4525
13347,42
13348,20
13350,46
13351,2280
13352,8
13353,9
13354,6
13355,1488
13356,58
13358,203
13359,3
13360,143
13361,15
13362,3
13363,581
13364,894
13365,12
13368,6373
13369,9
13370,197798
13371,870
13373,11986
13374,1518
13375,5648
13376,591
13377,38862
13378,1146
13379,0
13380,1203
13381,236387
13382,5
13383,87
13384,155
13385,27
13386,3383
13387,6359
13388,13
13389,6006
13390,158
13391,6221
13392,1934
13393,8556
13394,1487
13395,71
13396,12
13397,37
13398,22790
13399,59689
13400,122977
13401,18691
13402,2431
13403,79929
13404,23274
13405,1678
13406,5895
13407,255761
13408,295713
13409,778
13410,1128270
13411,36
13412,101426
13413,298
13414,16744
13415,272
13416,402
13417,276
13418,441
13419,271
13420,34
13421,27
13422,44341
13423,1767
13424,871
13425,11
13426,43
13428,2431
13429,406
13430,53
13431,1502
13432,106
13433,472
13434,2482
13435,200
13436,15224
13437,2
13438,217
13439,437
13440,1242007
13441,230527
13442,0
13443,219431
13445,1689988
13446,563
13447,1574
13448,1615
13449,1751
13450,121
13451,144
13452,89
13453,46606
13454,6793
13455,35
13456,196
13457,19
13458,10945
13460,485
13461,23
13462,16
13463,449812
13464,5941
13465,411
13466,23241
13467,629
13468,103
13469,1284
13470,432
13471,13
13472,69490
13473,44532
13474,32
13475,4615
13476,647
13477,20785
13478,4
13479,211
13480,232
13481,5292
13482,334
13483,38452
13484,4
13485,26033
13486,4003
13487,1200
13488,121
13489,1838
13490,613
13491,13873
13492,54
13493,5
13494,1872
13495,19307
13496,868
13497,52
13498,42
13499,1532
13500,16
13501,34921
13502,93
13503,7773
13504,0
13505,127197
13506,409
13507,40
13508,3108
13509,554
13510,61
13512,104
13513,55
13514,28004
13515,52
13517,14
13518,431507
13519,279
13520,5023
13521,1118
13522,10406
13523,3660
13524,98774
13525,55
13526,1242007
13527,2465
13528,1396220
13529,51
13530,12
13531,492030
13532,1
13533,1126519
13534,12
13535,8825
13536,15387
13537,5648
13538,2876
13539,80
13540,87
13541,2406
13542,2603
13543,61
13544,1396220
13545,22
13546,205
13547,576
13548,2409
13549,1129
13550,845
13551,111
13552,3565
13553,1688
13554,22034
13555,749
13556,193
13558,6888
13559,195
13560,104791
13561,1360
13562,21500
13563,69888
13564,266197
13565,13271
13566,21173
13567,4
13568,1317
13569,658
13570,26
13571,1970
13572,119
13573,23
13574,122
13575,1917
13576,486464
13577,91
13579,6
13580,6458
13581,469
13582,42
13583,6141
13584,4177
13585,228
13586,1052
13587,11824
13588,24
13589,371
13590,373
13591,466979
13592,630
13594,4128
13595,21
13596,7953
13597,2401
13598,1299
13599,271
13600,602
13601,334
13602,349
13603,9
13604,144974
13605,19501
13606,1204
13607,11062
13608,2942
13609,122
13610,3660
13611,0
13613,265
13614,1390
13615,6032
13616,22295
13617,10472
13618,1569
13619,39
13620,26666
13621,300
13622,7015
13623,30
13624,292
13625,186
13626,96064
13627,203
13628,126
13629,17768802
13630,58364
13631,11
13632,8391
13633,2655
13636,1031
13637,271
13638,545659
13639,153
13640,18
13642,3062
13643,82
13644,21
13645,300
13646,61081
13648,433050
13649,159
13650,113
13651,6
13652,2465
13653,170884
13654,8
13655,68960
13656,3122035
13657,178
13658,2380
13660,682
13661,89
13662,30
13663,1265
13664,126208
13665,276
13667,24
13668,192
13669,91
13670,102
13671,262
13672,2101
13673,1222
13674,13227
13675,0
13676,776905
13677,4219
13678,101266
13680,4525
13681,6220
13683,12
13684,1039
13685,12551
13686,103
13687,8793
13688,45
13689,1555
13690,29
13691,245
13692,1106
13694,542
13695,151
13696,158432
13698,21
13699,25
13701,155547
13702,55783
13703,34
13704,42442
13705,7
13706,2112
13707,999
13708,14169
13709,2506
13710,1752
13711,11637
13712,9095
13713,6321
13714,11653
13715,31
13716,18043
13717,7773
13718,468
13719,146
13720,295713
13721,28
13722,3435
13723,6
13724,35
13725,508059
13726,2626
13727,1241722
13728,191088
13729,25
13730,3484
13731,27
13732,78492
13733,3281
13734,80
13735,9
13736,7492
13737,45
13738,5006
13739,14
13740,385
13741,115
13742,131867
13743,157044
13744,2368
13745,1261
13746,228
13747,2
13748,7633
13749,37
13750,211465
13751,849
13752,6251
13753,147311
13754,2009
13755,7720
13756,1793
13757,7920
13758,95
13759,95
13760,1579
13761,563
13762,2101
13763,8078
13764,120
13765,58808
13766,2572
13768,12892286
13769,1
13770,2016
13771,18
13772,18
13773,2
13774,528
13775,2563
13776,717
13777,126
13778,2498
13779,723
13780,550506
13781,6637
13782,199
13783,508
13784,1122
13785,6322
13786,73
13787,1592
13788,51001
13789,261
13790,566
13792,3690
13793,15
13794,247
13795,449
13796,159
13797,368
13798,90
13799,920106
13800,494069
13801,3588
13802,205
13803,183
13804,752
13805,726
13806,974
13807,18
13808,15387
13809,633
13810,8
13811,52268
13812,291
13814,21
13815,2259
13816,6803
13817,14475
13818,1234
13819,84
13820,68
13821,5986
13822,103051
13823,1019
13825,75278
13826,3614
13827,97395
13828,67
13829,4418
13830,17085
13831,61
13833,364662
13834,251
13835,19
13836,120
13837,7
13838,470
13839,28
13840,213
13841,3393
13842,320
13843,18998
13844,216
13845,200
13846,18
13847,417
13848,108833
13849,45
13850,26
13851,16
13852,145
13853,13
13854,249
13855,587
13856,230714
13857,35
13858,403
13859,171
13860,97
13861,105263
13862,4
13863,365
13864,2523
13865,14169
13866,264
13867,1078
13868,7
13869,22787
13870,1268
13871,734
13872,33
13873,232
13874,738
13875,334449
13876,5833
13877,86
13878,107
13879,2608
13880,257
13881,1263
13882,8730
13883,198
13884,548
13885,217
13886,52
13887,7099
13888,119
13889,58
13891,194551
13892,1
13893,15224
13894,194
13895,33958
13896,33
13897,73549
13898,0
13899,7
13901,473276
13902,1
13903,1087
13904,80
13905,13
13906,23
13907,4
13908,953
13909,26
13910,1681
13911,767964
13912,1782
13913,14089
13914,22790
13915,19625
13916,12061
13917,827
13918,65
13919,6079
13920,1344
13922,57
13923,649
13924,57
13925,991
13926,421
13927,844
13928,172
13929,298
13930,12194
13931,601
13932,2323
13933,479016
13934,3
13935,6667
13936,8
13937,64
13938,384
13939,34
13940,1794310
13941,44
13942,225372
13944,29
13945,34
13947,18
13948,235878
13949,107782
13950,7
13951,1420
13952,103
13953,1094
13954,213
13955,76
13956,408519
13957,67
13958,108
13959,184
13960,106149
13961,418
13962,12
13963,86
13964,3882
13965,11388
13966,1227222
13967,185
13968,1871
13969,254
13970,697
13971,131867
13973,45
13975,30027
13976,130
13977,3
13978,9
13979,84737
13980,82
13981,238
13982,158432
13984,4
13985,11483
13986,202
13987,11586
13988,5669
13989,11374741
13990,341257
13991,16
13993,17
13994,1719
13995,307
13997,348
13998,2819424
14000,6101
14001,315
14002,37
14003,103
14004,16
14006,26136
14007,143
14008,2608
14010,776905
14011,1491
14012,18334
14013,14557
14014,1114
14015,97395
14016,819
14017,5114
14018,158
14019,27
14020,334
14021,160
14023,1924
14024,70
14025,32095
14026,4
14027,1
14028,137287
14029,4198
14030,6143
14031,38793
14032,36
14033,52
14034,7894
14035,361
14036,204
14037,1109
14038,35913
14039,249
14040,111
14041,34
14042,5364
14043,8809
14044,56
14045,3001
14046,262
14047,3122035
14048,3447
14049,289
14051,29
14053,6680
14054,944
14055,668
14056,318
14057,51
14058,62
14059,21180
14060,378755
14061,697
14062,37
14063,376
14064,2178
14065,5
14066,15
14067,936
14068,2248
14069,740
14070,778
14071,40
14072,514
14073,36
14074,1295
14075,22
14076,279
14077,174
14078,30006
14079,3
14080,3384
14081,616
14082,14978
14083,27
14084,74
14085,58
14086,6783
14087,45
14088,81
14089,2226
14090,5834
14091,2101
14092,41
14093,20
14094,604
14095,35
14096,16
14097,249
14098,11
14099,624
14100,1295
14101,283
14102,46
14103,32
14104,31
14106,86356
14107,11
14108,261
14109,1440
14110,1965
14111,73549
14112,3642
14113,90
14114,21297
14115,3180
14116,13002
14117,298181
14118,249
14119,223
14120,428
14121,242
14122,475
14123,185
14124,569
14125,48
14126,1207
14127,248
14128,7093
14129,7543
14130,103
14131,875
14133,428
14134,549
14135,108
14136,42175
14137,611
14138,86002
14139,2814
14140,5537
14141,3
14142,3064
14143,529
14144,0
14145,10334
14146,537
14147,45
14148,233
14149,2816
14150,20296
14151,24396
14152,44814
14153,19
14154,23
14155,1431
14156,1597
14158,147
14160,398
14161,84243
14162,233
14163,3881
14164,188
14165,261
14166,66
14167,355774
14168,2734
14169,1208
14170,183655
14171,1202
14172,173
14173,58778
14174,3906
14175,307
14176,23204
14177,6
14178,13
14179,918
14180,11
14181,7412
14183,3
14184,17
14185,2431
14186,419
14187,340
14188,14648
14189,177553
14190,1073
14191,350
14192,118
14193,90
14194,4
14195,311
14196,9908
14197,44
14198,24
14200,9329
14201,340
14202,107004
14203,53
14204,286
14205,66
14206,193
14207,76
14208,2887497
14209,74038
14210,35496
14211,2954
14212,2447
14213,297
14214,6032
14215,1309
14216,54
14217,701
14218,4035
14219,6693
14220,615
14221,508
14222,513
14223,1
14224,17
14225,79
14226,2
14227,2960
14228,210
14229,5
14230,106
14231,70
14232,6
14233,1
14234,40
14235,1
14237,900
14238,23800
14239,2626
14240,9138
14241,119785
14242,2568
14243,7315
14244,261
14245,27
14246,50874
14247,10000
14248,66
14249,8
14250,1793
14251,6079
14252,105
14253,7900
14254,402
14255,127
14256,1885
14257,9
14258,28
14259,6
14260,76420
14261,7732
14263,1130
14264,4409
14266,18493
14267,5417
14268,2126
14269,468
14270,7948
14271,36
14272,34
14273,2458
14274,2984
14275,18416
14276,189
14278,231
14279,174
14280,1533
14281,17298
14283,31
14284,6
14285,159
14286,165
14287,1356
14288,2501
14289,59
14290,18188
14291,19603
14292,153
14293,597
14294,48175
14295,1265
14296,3273
14297,78
14298,48
14299,659173
14300,0
14301,11
14302,46623
14303,7002590
14304,6604
14305,11760
14306,19
14307,25
14308,11014
14309,246939
14311,644
14312,47543
14313,12086
14314,324
14315,166
14316,196
14317,287
14318,9154
14320,2
14321,3649
14322,604
14323,47543
14324,6828
14325,1472
14326,564
14327,96064
14328,3552
14329,1892
14330,2074
14331,258
14332,3256
14333,12849
14334,138
14335,11
14336,81
14337,11395
14338,1483
14340,52
14341,3137
14342,263363
14343,1835
14344,100012
14345,62
14346,11151
14347,307
14348,33
14349,196052
14350,226
14351,2643
14352,71
14353,7732
14354,4858
14355,164022
14356,9672
14357,1341
14358,15652
14359,751
14360,116785
14361,418
14362,11190
14363,483852
14364,1579
14365,42904
14366,544
14367,834
14368,222
14369,983
14370,2816
14371,5875
14372,0
14374,48175
14375,56069
14376,96
14377,80
14378,2
14379,14773
14380,9607
14381,71
14382,82
14383,592
14384,49
14385,46
14386,76
14387,261
14388,2380
14389,4156
14390,12
14391,444
14392,3482
14393,255
14394,124
14395,135068
14396,22600
14397,20
14398,448
14399,2401
14400,790
14401,71
14402,25084
14403,93
14404,1242
14405,0
14406,185
14407,2979
14409,109
14410,4240
14411,146
14412,555
14413,189528
14414,11287
14415,88
14416,92
14417,245
14418,509
14419,33
14420,7698
14421,251
14422,535
14423,34
14424,2991
14425,8391
14426,1995
14427,232220
14428,4423
14429,2648
14430,21550
14432,305
14433,8238
14434,18334
14435,39
14436,535
14437,44708
14438,85
14439,44
14440,16227
14441,3482
14442,249
14443,2
14444,599
14445,95
14446,109
14447,831
14448,129575
14449,245
14450,168
14451,954
14452,42
14453,876
14454,6669
14455,703
14456,1491
14457,25
14458,61
14459,24907
14460,4765
14461,2054
14462,23145
14463,119
14464,57
14465,27
14466,23
14467,8157
14468,2954
14469,127
14470,4662
14471,6
14472,298
14473,11062
14474,16
14475,437
14476,712
14477,4397
14478,353
14479,12
14480,209
14481,17118
14482,22
14483,20
14484,24
14485,7862
14486,43
14487,912901
14488,1923
14490,1127
14491,2380
14492,4
14493,28
14495,141
14496,70
14497,31437
14498,508059
14499,15
14500,215
14501,89
14502,42442
14503,117199
14504,2278
14506,973
14507,2640
14508,12
14510,31
14511,953
14512,190
14513,296
14514,352
14515,2
14516,4113
14517,9138
14518,47543
14519,733
14520,25
14521,16469
14522,190
14523,9
14524,281
14525,819
14526,164369
14527,237
14528,26774
14529,604798
14530,51
14531,2260
14532,477
14533,236387
14534,371
14535,4407
14536,1021
14537,268
14538,7514
14539,51
14540,129
14541,19
14542,104791
14543,7
14544,1191
14545,2
14546,12
14547,24
14548,437
14549,0
14550,35587665
14551,181
14552,55683
14553,33
14554,1965
14555,61248
14557,27
14558,861
14559,165798
14560,1642
14561,1361
14563,41092
14564,9451
14565,2980
14566,1854
14567,2677348
14568,4062
14569,14
14570,1958
14571,606
14572,44
14573,4153028
14574,4686
14575,13
14576,26
14577,125
14578,98
14579,755419
14580,951196
14581,474735
14582,18998
14583,18998
14584,929
14585,8
14586,2460
14587,52
14588,6522
14589,279
14590,126
14591,104220
14592,1253
14593,84
14594,1
14595,129921
14596,13644550
14597,1652
14598,526
14599,15379
14600,1541
14601,22
14602,386
14603,7780
14604,66
14605,754
14606,878
14607,925
14608,194
14609,109
14610,473276
14611,24
14612,5967
14613,521
14614,147
14615,150
14616,936
14617,62
14618,175
14619,5
14620,233
14621,1234
14622,319
14623,336
14624,171
14625,316
14626,2
14627,242
14628,919
14629,14105
14630,6961
14631,5
14632,449
14633,1186
14634,12981
14635,0
14636,10
14637,36010
14638,5113
14639,25729
14640,19617
14641,838
14642,213
14643,14
14644,174881
14645,3
14646,4453
14647,11130
14648,1039
14649,7
14650,2
14651,1773
14652,14
14653,35
14654,177
14655,249
14656,36078
14657,32096
14658,69490
14659,567
14660,5977
14661,17
14662,923
14663,16424
14664,1313
14665,259
14666,111729
14667,13
14668,881
14669,2005
14670,1039
14671,1572
14673,72967
14674,21753
14675,3783
14676,2005
14677,86
14678,8790
14679,7430
14680,1072
14681,190
14682,62081
14683,435
14684,52
14685,5626
14686,7
14687,37
14688,528
14689,9156
14690,4
14691,501
14694,488
14695,17
14696,3169
14697,132
14700,459
14701,25
14702,56
14703,8
14704,8809
14705,21
14706,375
14707,59868
14708,5558
14709,897
14710,5052912
14711,38793
14713,26
14714,6238
14715,951196
14716,9
14717,13627
14718,886
14719,6
14720,20785
14721,19
14722,58778
14723,22787
14724,8587
14725,184529
14726,224394
14727,371
14728,10343
14729,13639
14730,2219
14731,1
14732,128222
14733,74
14734,82212
14735,944
14736,131
14737,100917
14738,162
14740,968
14741,17
14742,580
14743,1033
14745,3907
14746,568
14747,62485
14748,3001
14749,433
14750,8518
14751,485
14752,2383
14753,420
14754,403
14755,187
14756,1
14757,55310
14758,616
14759,77
14760,1468
14761,8434
14762,350
14763,49
14764,217
14765,36
14766,6359
14767,46
14768,34575
14769,984
14770,12
14771,118
14772,179894
14773,19101
14774,343
14775,2501
14776,367
14777,5292
14778,474
14779,2062
14780,468266
14781,34950
14782,37
14783,2208
14784,440
14785,11185
14786,32224
14787,33
14788,291
14789,1
14790,6158
14791,37909
14792,109
14793,4177
14794,1747
14795,4
14796,17
14797,144524
14799,36
14800,86465
14801,217
14802,48
14803,590
14804,437
14805,98662
14806,15
14807,52
14808,4
14809,54945
14810,8
14811,5558
14812,25
14813,21
14814,4894
14815,467
14816,0
14817,1159
14818,15
14819,192
14820,0
14821,52
14822,1398
14823,125070
14824,7315
14825,2
14826,6
14827,639172
14828,10343
14829,4
14830,4380
14831,790
14832,265
14833,1450
14834,198
14835,4894
14836,8
14837,249
14838,310
14839,315
14841,6983
14842,12
14843,708
14844,376
14845,62081
14846,19
14847,307
14848,9383
14849,249
14850,440
14851,1886
14852,1407
14853,160
14854,48
14855,2520474
14856,70903
14857,49764
14858,1374
14859,317121
14860,67
14861,14
14862,5
14863,23
14864,645
14865,608
14866,20
14867,1
14868,13556
14869,9533
14870,2659340
14871,264
14872,2443
14873,17824
14874,2921
14875,93984
14876,524
14877,149
14878,82
14879,11396
14880,204
14881,165
14882,8027
14883,5791
14884,10
14885,68831
14886,334
14887,33
14888,12
14889,421
14890,5172
14891,17146
14892,3686
14893,230527
14894,608
14895,1284
14896,101
14897,143
14898,3016
14899,21
14900,19
14901,1773
14902,97
14903,902
14904,304
14905,6006
14906,219
14907,61
14908,270
14909,2173
14910,2819424
14911,22
14912,701
14913,131867
14915,5959
14917,695
14918,10
14919,18531
14920,145682
14921,1055
14922,9533
14924,33
14925,7
14926,149
14927,909
14928,101621
14929,13977
14930,1850
14932,1
14933,2431
14934,7064
14935,289933
14936,42865
14937,75
14938,16377
14939,1908
14940,23
14941,152
14942,22
14943,11675
14944,156
14945,58
14946,21
14947,22600
14948,359
14949,535
14950,33
14951,22
14954,2654
14955,4775
14956,45180
14957,33
14958,3
14959,1186952
14960,3708
14961,42
14962,249
14963,6143
14964,29
14965,3804
14966,1446
14967,15
14968,1684
14969,82
14970,72
14971,36
14972,347
14973,10000
14974,207
14975,175
14976,859566
14977,498
14978,97395
14979,602857
14980,49311
14981,18868
14982,31121
14983,1429
14984,1707
14985,26277
14986,5349
14987,20
14988,28650
14989,12956
14990,47
14991,14
14992,2005
14993,1
14994,64
14995,232
14996,1310
14997,63922
15001,357
15002,32
15003,360591
15004,631
15005,89
15006,183655
15007,22600
15008,819
15009,119190
15010,137287
15011,840
15012,36010
15013,4092
15014,161
15015,1869
15016,7015
15017,1456
15018,2457
15019,3
15020,44
15021,21834
15022,5172
15023,20745
15024,264
15025,14089
15026,190410
15028,1373
15030,25
15031,101029
15032,14721
15033,2945
15035,3788337
15036,2103
15037,86
15038,3792
15039,17
15040,287
15041,382
15042,24
15044,80
15045,6251
15046,3804
15047,183
15048,2295705
15049,190584
15050,144981
15051,8795
15052,104625
15053,5461
15054,391
15055,2
15057,307
15058,80
15059,225
15060,22455
15061,5430
15062,43
15063,114
15064,55143
15065,16
15066,333
15067,2760
15068,107
15069,80
15070,450
15071,35539
15072,15
15073,142046
15074,2219
15075,19500
15077,2523
15078,16
15079,89
15080,91580
15081,41
15082,584
15083,3
15084,11648
15085,8391
15086,5
15087,11
15088,859
15089,2503
15090,316
15091,44
15093,4560
15094,2279
15095,38681
15096,57
15097,32132
15098,24
15099,2229
15100,8035
15101,2
15102,974
15103,4240
15105,16267
15106,333
15107,45086
15108,6559
15109,19
15110,4
15111,19
15112,12320
15113,12379
15114,1723
15115,7
15116,38681
15117,843
15118,897
15119,2384769
15120,16359
15121,20297
15122,8729
15123,1122
15124,142
15125,8794
15126,2465
15127,519
15128,24645
15129,996
15130,41
15132,604
15133,155
15134,515
15135,34921
15136,42864
15137,137
15139,438487
15141,10185
15142,9774
15143,18493
15144,10496
15145,36
15146,68
15147,73
15148,815
15149,535
15150,764
15151,7302
15152,86
15153,46
15154,240
15156,48388
15157,302
15158,6954
15159,651
15160,77
15161,33
15162,881
15163,18493
15164,131867
15165,5496
15166,93
15167,11592
15168,110
15170,165
15171,9852
15172,38701
15173,24001
15174,24
