index,Maximum Installs
17994,1
17995,86
17996,40182
17997,826
17998,6
17999,12351
18000,18685
18001,3313
18002,25140
18003,15
18004,59
18005,2047
18006,74
18008,589
18009,74
18010,83630
18011,21804
18012,2
18015,5971
18016,20649
18017,42041
18018,22921
18019,1
18020,238
18021,138
18022,13531
18023,3072545
18025,108636
18026,55
18027,54
18028,18589
18029,17
18030,15452
18031,1344
18032,29906
18033,1233
18034,2664
18035,7
18036,134
18037,714
18038,4
18039,8
18040,117907
18041,8
18042,350
18043,3
18044,34096
18045,2384
18046,26806
18047,13427
18048,305873
18049,4
18050,12
18051,38268
18053,6492
18054,132157
18055,37
18056,3491
18057,5210228
18058,112293
18059,1040
18060,899
18062,5
18063,40
18064,268
18065,30
18066,21
18067,15
18068,51
18069,2813
18070,297
18071,11146
18072,64
18073,1582557
18074,15644
18075,62067
18076,10
18077,762
18078,324
18079,6076
18080,537
18081,136
18082,620
18083,27
18084,1385
18085,170605
18086,899
18087,731
18088,6509
18089,12151
18090,5974
18091,982
18092,5890
18093,564
18094,991616
18095,35732
18097,1661
18098,1448
18099,492
18100,41
18101,318410
18102,95152
18103,397
18105,986
18106,9201
18107,20
18108,428
18109,26
18110,1034
18111,23
18112,158
18113,112
18114,25
18115,98963
18116,893234
18117,53
18118,144
18120,29449111
18121,1512
18122,45
18123,31730
18124,569
18125,1122
18126,1417
18127,10053
18128,70
18129,118985
18130,215
18131,2880837
18132,427
18133,21896
18134,50
18135,427
18136,3
18137,297
18138,4479673
18139,59
18140,50735
18141,25434
18142,171
18143,20
18144,1383
18145,187
18146,2266
18147,712
18148,2882
18149,2607
18150,6240
18151,139
18152,20
18153,29787823
18155,82228
18156,19859
18157,5299
18158,840
18159,30
18160,6
18161,53464
18162,4079
18163,256636
18164,87
18165,72
18166,304694
18168,502
18169,609
18170,10
18171,1438
18172,497
18174,56
18175,640
18176,1069
18177,220
18178,10570783
18179,32
18180,3043
18181,1
18182,5600
18183,445465
18184,377
18185,10487
18186,968
18187,8663
18188,92
18189,197
18190,888
18192,440
18193,34
18194,0
18195,1293
18196,58
18197,17670
18198,234793
18199,382
18200,29282
18201,42
18202,50006
18203,496
18204,30
18205,70
18206,2610
18207,133
18208,942
18209,32379
18211,1563
18212,782
18213,14
18214,241
18215,125
18218,7
18220,217
18221,669
18222,3086
18223,15625
18224,3517
18225,24
18226,67
18227,8
18228,285
18229,871428
18230,1960
18231,420
18232,188872
18233,2937
18234,47
18235,100
18236,409867
18237,706
18238,8795
18239,26
18240,207
18241,20
18242,122
18243,186
18244,2678
18245,779
18246,104122
18247,2
18248,239
18249,218
18250,14
18251,2506
18252,23
18253,36
18254,503
18255,295
18256,386
18257,5099
18259,3833
18260,657
18261,5
18262,12651
18263,78
18264,138323
18265,3570
18266,320
18267,101
18268,143543
18269,25
18270,231064
18271,106399
18272,67
18273,136
18274,451293
18275,1
18276,51
18277,2007
18278,22146
18279,1627
18280,116
18281,90
18282,3206
18283,13614
18284,6065
18285,9
18286,608190
18287,22
18288,67032
18289,206643
18290,20
18291,319704
18292,7
18293,76
18294,121
18295,3861
18296,481112
18297,168
18298,67456
18300,4373
18301,2633
18302,496806
18303,523
18304,354
18305,4003
18306,1
18307,2975
18308,8228
18309,6688
18310,2051
18311,55738
18312,247
18313,2788
18314,0
18315,13237
18316,600
18317,12
18318,14
18319,314
18320,8
18321,713
18322,6
18323,15348
18324,42003
18325,17
18326,35283
18327,63
18328,356
18329,27
18330,12
18331,21865
18332,402
18333,96370
18334,17535
18335,19
18336,141
18337,96
18338,374
18339,56709
18340,272559
18341,81691
18342,2641
18343,10192
18344,14459
18345,74
18346,113
18347,11434
18348,324
18349,252
18350,199
18351,17
18352,6
18353,2635
18354,89
18355,7
18356,1866
18357,2940
18359,905
18360,7
18361,341
18362,9024
18363,18430
18364,10849
18365,1093
18366,227
18367,401
18368,822442
18369,8797
18370,10
18371,22
18372,102
18374,118396
18375,240
18376,40722
18377,36
18378,357
18379,1372
18380,3814
18381,18
18382,10
18383,4906
18384,541118
18385,3085
18386,298
18387,87
18388,19
18389,1741
18390,10
18391,4
18392,722
18393,36381
18394,380
18395,52
18396,61
18397,57291
18398,382804
18400,28
18401,11135
18402,1004
18403,508
18404,297
18405,5292
18406,92
18407,3240
18408,121
18409,705
18410,425
18411,219
18412,1405628
18413,9001
18414,1503
18415,225111
18416,209
18417,1033
18418,181392
18419,33881
18420,802
18421,2413495
18422,36374
18425,2715
18426,591996
18427,14
18428,32
18429,13604
18430,61
18432,2369
18433,151
18434,238717
18435,81
18436,27328
18437,257537
18438,822
18439,16757
18440,444
18441,11
18442,401
18443,28364
18444,10974
18445,2116
18446,2131
18447,20
18448,116
18449,103
18450,6
18451,1150
18452,288
18453,225
18454,3591
18455,23614
18456,247
18457,11136
18458,463
18459,473
18460,44
18461,830
18462,3865
18463,1667
18464,4743
18465,361
18466,3401
18467,395
18468,9235
18469,13002
18470,2817
18471,1428
18472,269956
18473,417
18474,2566
18475,40718
18476,9
18477,3835
18479,41
18480,151476
18481,15860
18482,477
18483,351
18484,45
18485,927
18486,49
18487,6133
18488,48214380
18489,157
18490,228
18491,7
18492,6241
18493,1153498
18494,3087842
18495,8298
18496,573833
18497,2542
18498,20
18499,4
18500,16958
18501,747
18502,120854
18503,4840
18504,504
18505,251
18506,5853
18507,21393
18508,260531
18509,38
18510,335
18511,263
18512,21
18513,660
18514,58
18515,310
18516,91
18517,972
18518,10
18519,148
18520,142
18521,1906
18522,487
18523,8797882
18524,3566
18525,411
18526,2078
18527,24178
18528,1203
18530,1783
18531,5512
18532,87
18534,1094
18535,644446
18536,50
18537,138
18538,335
18539,17
18540,403002
18541,5917
18542,86
18543,5370
18544,13
18545,100
18546,1509
18547,2
18548,497630
18549,572
18550,102
18551,147
18552,3170
18553,570
18554,423
18555,1094
18556,2173
18557,5741
18558,12
18559,16151
18560,43
18561,1
18563,319
18564,606
18565,867
18566,484
18567,841
18568,9924
18569,4959
18570,55
18571,1280
18572,20
18573,4686
18574,725
18575,1208
18576,25
18577,19388
18578,893
18579,1242
18580,199757
18581,2788
18582,152325724
18583,234
18584,1683
18585,503
18586,1840
18587,1271
18588,323
18589,248987
18590,644
18592,11475
18593,11
18594,190
18595,53
18596,12
18597,424
18598,47162
18599,104
18600,2
18601,5066
18602,6748
18603,9
18604,4103
18605,7077
18606,2832
18607,10
18608,675
18610,772
18611,17
18612,6370
18613,10
18614,69
18615,5515
18616,208
18617,20
18618,199
18619,64
18620,76
18621,2383
18622,237
18623,112
18624,26801
18625,382
18626,94
18627,10424
18628,73
18629,8
18630,1479
18631,2514
18632,12601
18633,16175
18634,5356
18635,4
18636,37914
18637,1
18638,256
18639,339711
18640,2430
18641,463
18642,17
18643,178
18644,1702
18645,1
18646,15
18647,821
18649,11330
18650,5671
18651,906
18652,7
18653,25
18654,2483
18655,4
18656,242
18657,3415
18658,585
18659,35841
18661,136
18662,54508
18663,95
18664,77324
18665,11
18667,2716
18668,131
18671,61
18672,4358
18673,3396
18674,71
18675,111
18676,45505
18677,40
18678,19
18679,4996
18680,318
18681,133974
18682,237
18683,499
18684,1661
18685,300954
18686,1417
18687,8260
18688,1060
18689,17
18690,6406952
18691,33
18692,2310
18693,1163
18694,859
18695,892
18696,671
18697,71
18698,28271
18699,0
18700,1389
18701,71616
18702,81
18703,1280
18704,1107
18705,3
18706,1
18707,1281737
18708,157
18709,79
18710,269
18711,6007
18712,451861
18713,44
18714,367
18715,1412
18716,793
18717,11
18718,10879
18719,1
18720,137
18721,59
18722,357
18723,65
18724,674037
18725,225
18726,62709
18728,213
18731,374
18732,118121
18733,1494105
18734,58
18736,11421
18737,179221
18738,22653
18739,209
18740,246891
18741,397
18742,3136
18743,107
18744,246273
18745,1106
18746,180
18747,92
18748,64868
18750,83
18751,7120
18752,11334
18753,206
18755,30
18756,11536
18757,1810
18758,167429
18759,11
18760,65056
18761,100507
18762,10074
18763,25016
18764,11541
18765,15026
18766,60
18767,20333
18768,9765
18769,74
18770,7656
18771,4611
18772,5209
18774,3918
18775,8481
18776,547
18777,11856142
18778,234
18779,1788
18780,46
18781,13
18782,569
18783,84501
18784,558
18785,993216
18786,132
18787,10163
18788,11124
18789,7821
18790,15
18791,12166
18792,183
18793,31503
18794,706
18795,487
18796,42309
18797,103
18798,4137
18799,727
18800,265
18801,25886
18803,598
18804,188047
18805,1004
18806,1534203
18807,1011
18808,48
18809,238
18810,432
18812,96283
18813,12748
18814,90
18815,46
18816,911
18817,27555092
18818,5564
18819,18
18820,456
18821,736
18822,15966
18823,15421
18824,122241
18825,43901668
18826,130
18827,10681
18828,647
18830,26
18831,9474
18832,659
18833,1629
18834,157
18835,59
18837,11
18838,25
18840,682
18841,238
18842,27
18843,2762
18844,13263
18845,4226
18846,955
18847,1654
18848,879
18849,1006
18850,68
18851,488
18852,214
18853,130
18854,836
18856,183
18857,136
18859,19694
18860,776
18861,74414
18862,179
18863,8
18864,29048
18865,238
18866,212
18867,35
18868,132
18869,8874
18870,564
18871,602
18872,80
18873,706
18874,23
18876,34
18877,12672
18878,14622
18879,419
18880,8
18881,136
18882,103334
18883,4194
18884,8189
18885,3233
18886,214
18887,12887
18888,406
18889,2127
18890,530
18891,30
18892,39
18893,78
18894,1539
18895,775
18896,374
18897,42
18898,75785
18899,115
18900,162
18901,28607
18902,30
18903,2012
18904,560
18905,272541
18906,677
18907,32
18908,640
18909,8785
18910,315
18911,128
18912,26812
18913,306
18914,2108383
18915,16
18916,167
18917,187
18918,48
18919,816447
18920,5189
18921,727
18922,194
18923,3393
18924,2757628
18925,310
18926,1664
18927,0
18928,6
18929,1071
18930,5594
18931,547
18933,14489
18934,272
18935,227
18936,5840
18937,22
18938,37
18939,5311
18940,1186
18941,38
18942,1493045
18943,482
18944,6952
18945,78
18946,4742
18947,522
18948,58
18950,39407
18951,47
18952,14
18953,22172
18954,95
18955,17
18956,5
18957,1027915
18958,124743
18959,90
18960,83
18961,29035896
18962,3158
18963,12289
18964,502
18965,2475
18966,19166
18967,69
18968,113
18969,6135
18970,1967
18971,54
18972,1570269
18973,2990
18974,37
18975,109777
18976,161260
18977,1463
18978,24
18979,30
18980,182
18981,101
18982,1345
18983,5974
18984,41167
18985,637
18986,751
18987,10
18988,10329
18989,4787
18990,47141
18991,223
18992,341
18993,283
18994,5915
18996,27201
18997,4732
18998,2324
18999,1422
19000,2
19001,95
19002,17
19004,1997
19005,18756
19006,73873
19007,1247
19008,2647
19009,416785
19010,226
19011,28788
19012,183
19013,1860
19014,147
19015,1843
19016,18884
19017,1354278
19018,6210
19019,121
19020,126636
19022,186
19023,827
19025,125
19026,242
19027,924
19028,109491
19029,119
19030,21811
19031,480588
19032,473
19033,16869
19034,19
19036,8143
19037,8731
19038,1153
19039,334
19040,143
19041,311114
19042,646
19043,7935
19044,13274
19045,65
19047,1015
19048,468
19049,3783
19050,360
19051,307
19052,119
19053,547
19054,103
19055,1244
19056,703
19057,34758
19059,185
19060,1002
19061,13151
19062,33899
19063,119
19064,88
19065,636
19066,374
19067,10
19068,86
19069,15
19070,1248783
19071,7249
19072,19
19073,23306
19074,52496
19075,16301
19076,327
19077,971
19078,335
19079,467
19080,221
19081,881
19082,2488
19083,476
19084,91
19085,15925
19086,107
19087,11
19088,273
19089,708
19090,21
19091,29
19092,2587
19093,22428
19094,24931
19095,200496
19096,75
19097,53
19098,23649
19099,32
19100,21
19101,2451
19102,37
19103,6283
19104,47
19105,8766
19106,6320
19107,1438
19108,174512
19109,9
19110,482553
19111,5554
19113,48
19114,5
19115,2679
19116,94
19117,266
19118,3032
19119,68
19120,2
19121,17983
19122,3867
19123,4423
19124,36077
19125,755
19126,46
19127,4234
19129,41
19130,1509
19131,1068
19132,55
19133,1087
19134,1337
19135,369
19136,2
19137,164
19138,13
19139,26447
19140,2837
19141,13
19142,75
19143,4345
19144,4
19145,367
19146,289787
19148,3084
19149,659
19150,127
19151,2
19152,31
19153,198
19154,29
19155,3
19156,6
19158,20
19159,107
19160,29518
19161,3133
19162,1056
19163,242953
19164,3684
19165,1
19166,351
19167,21353
19169,65
19170,7066
19171,160
19172,741634
19173,321
19174,2002
19175,214
19176,85943
19177,126700
19178,220
19179,4
19180,748
19182,2563
19183,246
19184,1068
19185,280
19186,1665
19187,147523
19189,14
19190,12
19191,36002
19192,262
19193,25
19194,29772
19195,124
19196,20
19197,3032
19198,12728
19199,1752
19200,67
19201,36
19202,8679581
19203,2179
19204,2113
19205,11
19206,25
19207,21112
19208,3328
19209,2575
19210,38
19211,55
19212,29
19213,831
19215,256
19216,11557
19217,6021
19218,2400
19220,5
19222,55
19223,7
19224,18
19225,7647
19226,39094
19227,1060
19228,490
19229,38669
19230,4704
19231,853
19232,1626
19233,392733
19234,556
19235,142
19236,27
19237,1575
19238,286
19239,511
19240,1484
19241,7
19242,212
19243,2539
19244,353
19245,314
19246,112
19247,2869
19248,4
19249,1155
19250,3059
19251,1249
19252,9180
19253,3199
19254,337
19255,1303
19256,336
19257,604
19258,67
19259,11185
19260,1579
19262,125
19263,740464
19264,15
19265,6
19266,1030
19268,2567
19269,310
19271,124
19272,545
19273,38639
19275,6821
19276,2903
19277,31422
19278,771
19279,34
19280,237
19281,12060
19282,32663
19284,415
19285,6184
19286,723
19287,817
19288,25761
19289,0
19290,51
19291,198773
19292,106
19293,1161
19294,24
19295,11
19296,248
19297,4072
19299,1293
19300,39
19301,11155
19302,186
19303,621
19304,910
19305,174
19306,36
19308,88
19309,1640
19310,0
19311,13278
19312,113
19313,295
19314,250
19315,277
19316,14
19317,393
19318,32391
19320,13
19322,158
19323,1783
19324,52
19325,282375
19326,361
19327,2064
19328,175
19329,5798
19330,3
19331,4033
19332,10585
19333,46
19334,303
19335,140
19336,2023
19337,28
19338,31485
19339,251
19340,15713
19341,3005
19342,34
19343,54
19346,5406652
19347,121
19348,32725
19349,1008
19350,25635
19351,22
19352,515674
19353,13268
19354,1135
19355,3411
19356,1522
19357,8889
19358,470
19359,687
19360,47
19361,416
19362,813
19363,3300
19364,217
19365,303
19366,531
19367,2152
19368,213
19369,4635
19370,23051
19371,40049
19372,1542
19373,48587
19374,50
19375,4
19376,100
19377,1940
19378,22337
19379,89
19380,5756
19381,42
19383,42
19384,3598
19385,373
19386,412
19387,27804
19388,1094
19389,4798
19390,1741
19391,42
19392,494718
19393,2359
19394,84
19396,2243
19397,470379
19398,134
19399,6
19400,527122
19401,1023
19403,6333
19404,927
19405,251
19406,163
19407,2
19408,33
19409,10083
19410,83
19411,11
19412,916
19413,164
19414,12
19415,1522
19416,37
19417,11263
19418,282
19419,1498
19420,62150
19421,118
19422,170
19423,404
19424,522
19425,224
19426,10
19427,16
19428,6
19429,45030
19430,1002
19431,84942
19432,42852
19434,203
19435,40342
19436,1667
19437,32678
19438,189
19439,22776
19441,90
19442,15275
19443,254455
19444,2477
19445,514
19446,1669
19447,1637
19448,2419
19449,68441
19450,0
19451,430
19452,9848
19453,202
19454,22
19455,37575
19456,195
19457,7263
19458,24927
19459,188
19462,2156
19463,223
19464,30
19465,269
19466,78
19467,404
19468,302
19469,59
19470,177
19471,3694
19472,11672
19473,1616
19474,1
19475,270
19476,216
19477,45905
19478,61
19479,5
19480,7
19481,812851
19482,101
19483,38
19484,33
19485,164
19486,3159
19487,3012
19488,2856
19489,83
19490,108
19491,3544
19492,7351
19493,750
19494,60
19495,4292
19496,65
19497,433
19498,1
19499,52024
19500,2164
19501,56
19502,59
19503,2034
19504,140
19505,74
19506,25
19507,173
19508,232
19509,266
19510,17
19511,5515
19512,1510
19513,776
19514,138
19515,27
19516,11019
19517,540
19518,21
19519,2044
19521,25
19523,537944
19524,3253
19525,20341
19526,309
19527,6
19528,17
19529,109
19530,163582
19531,4610
19532,604
19533,2265
19534,498
19535,21
19536,71
19537,393
19538,39
19539,5403
19540,899458
19541,9369
19542,23030
19543,29
19544,95102
19546,59
19547,18181
19549,102
19550,18504
19551,62
19552,4019
19553,2640
19554,266
19555,68
19556,19
19557,1535
19558,4
19560,691
19561,6
19562,388
19563,811
19564,5171
19565,2335
19566,26300
19567,4
19568,54666
19570,83
19571,1324
19572,1112
19573,47
19574,16829
19575,15201
19576,8394
19577,8336
19578,268901
19579,16
19580,1463
19581,7949
19582,3433
19583,180342
19584,1
19585,15
19586,12
19587,6421
19588,3263
19589,14
19590,290
19591,329
19592,5
19593,321
19594,88
19595,393
19596,1253
19597,47
19598,56
19599,234
19601,0
19602,5803
19603,12
19604,2718
19605,510
19606,1630
19607,545
19608,21512
19609,595
19610,23568
19611,209
19612,16
19613,52
19614,4930
19615,7125
19616,515
19617,290
19618,1949
19619,709
19620,16
19621,5678
19622,10
19623,17
19624,169
19625,104
19626,79
19627,851558
19628,44
19629,23
19630,124
19631,151
19632,2993
19633,8936
19634,190
19635,63
19636,373
19637,573
19638,5875243
19639,43279
19640,265
19641,24358
19642,0
19643,16
19644,37
19645,47
19646,42
19647,10
19648,189
19649,203
19650,384
19651,1232
19652,127
19653,320
19654,27
19655,50288
19657,2843
19658,1278
19659,277
19660,44
19661,10003
19662,888
19663,8936
19664,342
19665,60639
19666,724
19667,12
19668,10
19669,354
19670,867
19671,1425
19672,4
19673,10138
19674,3325
19675,2394
19676,11476
19677,333020
19678,73
19679,577
19680,22013
19681,160
19682,56430
19683,62
19684,11830
19685,1952
19686,1072
19687,392
19688,714037
19689,13
19690,211
19692,1948
19693,1494
19694,885
19695,1744
19696,204
19697,28267
19698,771
19699,1004
19700,66519
19701,132423
19702,1620
19703,95
19704,17863
19705,4132
19706,135
19707,2093
19708,42
19710,176527
19711,46955
19712,912
19713,14673
19714,7
19715,145
19716,4795
19717,113207
19718,815
19719,5540
19720,1908
19721,12668
19722,1
19723,6600
19724,11982
19725,1163
19726,29483
19727,782
19728,1325
19729,40444
19730,12
19731,18
19732,17
19733,5008
19734,2913
19735,6064
19736,65
19737,1976
19738,121314
19739,4858
19740,65433
19741,79
19743,29595
19744,907785
19745,1106
19746,32
19747,11101
19748,27732
19749,26
19750,12396
19751,93
19752,2757
19754,59
19755,22
19756,78444
19757,4
19758,42
19759,10440
19760,1459
19761,192
19762,413
19763,3249
19764,122141
19766,7
19767,25
19768,4322
19769,53
19770,401974
19771,759
19772,4323
19773,185800
19774,0
19775,52
19776,54
19777,69
19778,12480
19779,9320
19780,21
19781,123
19782,1363
19783,672
19784,29
19785,1135
19786,92
19787,3573
19788,2741
19789,14
19790,32
19791,29
19792,18962
19793,205
19794,223
19795,4936
19796,1128
19797,3329
19798,4
19799,25
19800,101
19801,1222370
19803,3552
19804,9
19805,214
19806,95093
19807,34
19808,5
19809,8789
19810,4306
19811,620911
19812,23243
19814,36
19815,502022
19816,6784
19817,5542
19818,13
19819,22
19820,234136
19821,345434
19822,138806
19823,2186
19825,308
19826,8085
19827,2484
19828,320
19829,50082
19830,247
19831,46172
19833,15568
19834,5469
19835,42
19836,27
19837,2287
19838,50
19839,94
19840,2044073
19841,16390
19842,19
19843,263
19844,42
19845,110
19846,1483
19847,21
19848,17903
19849,131
19850,198
