,Installs
17437,7.0
17438,2.0
17439,7.0
17440,4.0
17441,5.0
17442,2.0
17443,11.0
17444,13.0
17445,4.0
17446,4.0
17447,7.0
17448,5.0
17449,13.0
17450,7.0
17451,2.0
17452,5.0
17453,5.0
17454,5.0
17455,13.0
17456,2.0
17457,11.0
17458,7.0
17459,7.0
17460,5.0
17461,7.0
17462,5.0
17463,5.0
17464,8.0
17465,11.0
17466,7.0
17467,2.0
17468,13.0
17469,4.0
17470,2.0
17471,4.0
17472,2.0
17473,16.0
17474,2.0
17475,7.0
17476,5.0
17477,2.0
17478,7.0
17480,5.0
17481,3.0
17482,8.0
17483,16.0
17484,8.0
17485,7.0
17487,2.0
17488,10.0
17489,8.0
17490,7.0
17491,7.0
17492,16.0
17493,5.0
17494,5.0
17495,7.0
17496,2.0
17497,7.0
17498,2.0
17499,4.0
17500,7.0
17501,7.0
17502,3.0
17503,4.0
17504,4.0
17505,3.0
17506,7.0
17507,16.0
17508,5.0
17509,5.0
17510,13.0
17511,10.0
17512,2.0
17513,7.0
17516,8.0
17517,4.0
17518,4.0
17519,7.0
17520,11.0
17521,8.0
17522,4.0
17523,13.0
17524,2.0
17525,11.0
17526,7.0
17527,2.0
17528,8.0
17529,14.0
17530,7.0
17531,11.0
17532,16.0
17533,11.0
17534,16.0
17535,12.0
17536,2.0
17537,10.0
17538,13.0
17539,7.0
17540,4.0
17541,16.0
17542,5.0
17543,5.0
17544,2.0
17545,5.0
17546,14.0
17548,11.0
17549,5.0
17550,14.0
17551,16.0
17552,17.0
17553,13.0
17554,16.0
17555,4.0
17556,2.0
17557,2.0
17558,14.0
17559,2.0
17560,2.0
17561,5.0
17562,4.0
17563,2.0
17564,4.0
17565,7.0
17566,5.0
17567,13.0
17568,16.0
17569,2.0
17570,11.0
17571,7.0
17572,5.0
17573,8.0
17574,2.0
17575,4.0
17576,7.0
17577,5.0
17578,4.0
17579,2.0
17580,8.0
17581,2.0
17582,8.0
17584,7.0
17585,2.0
17586,7.0
17587,7.0
17588,16.0
17589,4.0
17590,7.0
17591,7.0
17592,13.0
17593,4.0
17594,7.0
17595,13.0
17596,2.0
17597,7.0
17598,8.0
17599,4.0
17600,2.0
17601,2.0
17602,2.0
17603,4.0
17604,7.0
17605,16.0
17606,5.0
17607,2.0
17608,1.0
17609,2.0
17610,2.0
17611,0.0
17612,4.0
17613,5.0
17614,2.0
17615,16.0
17616,11.0
17617,13.0
17618,4.0
17619,2.0
17621,7.0
17622,10.0
17623,10.0
17624,3.0
17625,13.0
17626,4.0
17627,7.0
17628,4.0
17629,2.0
17630,5.0
17631,4.0
17632,11.0
17634,16.0
17635,13.0
17636,8.0
17637,5.0
17638,7.0
17639,2.0
17640,10.0
17641,2.0
17642,5.0
17643,16.0
17644,4.0
17645,2.0
17646,2.0
17647,5.0
17648,4.0
17650,11.0
17651,13.0
17652,13.0
17653,2.0
17654,4.0
17655,11.0
17656,1.0
17657,4.0
17658,8.0
17659,4.0
17660,4.0
17661,4.0
17662,2.0
17663,2.0
17664,7.0
17665,1.0
17666,7.0
17667,10.0
17668,7.0
17669,13.0
17670,13.0
17671,13.0
17672,7.0
17673,1.0
17674,2.0
17675,4.0
17676,14.0
17677,10.0
17678,5.0
17679,5.0
17680,10.0
17681,1.0
17682,5.0
17683,13.0
17684,10.0
17685,5.0
17686,7.0
17687,7.0
17688,4.0
17689,4.0
17690,2.0
17691,7.0
17692,16.0
17693,2.0
17694,2.0
17695,2.0
17696,1.0
17697,4.0
17698,5.0
17699,7.0
17700,13.0
17701,11.0
17702,16.0
17703,11.0
17704,4.0
17705,10.0
17706,4.0
17708,4.0
17709,5.0
17710,2.0
17711,1.0
17714,17.0
17715,16.0
17716,13.0
17717,16.0
17718,13.0
17720,2.0
17721,2.0
17722,11.0
17723,2.0
17725,5.0
17726,17.0
17727,2.0
17728,13.0
17729,5.0
17730,4.0
17731,14.0
17732,16.0
17733,5.0
17735,13.0
17736,2.0
17737,0.0
17738,2.0
17739,2.0
17740,7.0
17742,4.0
17743,7.0
17744,16.0
17745,4.0
17746,1.0
17747,2.0
17748,7.0
17749,2.0
17750,4.0
17751,7.0
17752,1.0
17753,2.0
17754,16.0
17755,7.0
17756,2.0
17757,2.0
17758,2.0
17759,8.0
17760,7.0
17761,4.0
17762,5.0
17763,16.0
17764,16.0
17765,8.0
17766,2.0
17767,5.0
17768,16.0
17769,13.0
17770,7.0
17771,5.0
17772,13.0
17773,7.0
17774,3.0
17775,2.0
17776,13.0
17777,16.0
17778,16.0
17779,4.0
17780,2.0
17781,13.0
17782,5.0
17783,4.0
17784,11.0
17785,13.0
17786,11.0
17787,4.0
17788,5.0
17789,2.0
17790,7.0
17791,5.0
17792,4.0
17793,2.0
17794,16.0
17795,11.0
17796,11.0
17797,13.0
17798,7.0
17799,2.0
17800,2.0
17801,7.0
17802,5.0
17803,11.0
17804,4.0
17806,13.0
17807,7.0
17808,5.0
17809,7.0
17810,14.0
17811,11.0
17812,2.0
17813,16.0
17814,14.0
17815,0.0
17817,2.0
17818,4.0
17819,5.0
17820,7.0
17821,5.0
17822,4.0
17823,8.0
17824,2.0
17825,4.0
17826,1.0
17827,5.0
17828,7.0
17829,5.0
17830,2.0
17831,7.0
17832,2.0
17833,11.0
17834,13.0
17835,3.0
17836,13.0
17837,17.0
17839,2.0
17840,2.0
17841,7.0
17842,14.0
17843,2.0
17845,5.0
17846,7.0
17847,2.0
17848,5.0
17849,2.0
17850,13.0
17851,13.0
17852,16.0
17853,2.0
17854,16.0
17856,7.0
17857,13.0
17858,5.0
17859,2.0
17860,13.0
17861,8.0
17862,2.0
17863,2.0
17865,4.0
17866,11.0
17867,2.0
17868,2.0
17869,7.0
17870,7.0
17872,13.0
17873,8.0
17874,10.0
17875,16.0
17876,5.0
17877,13.0
17878,2.0
17879,11.0
17880,16.0
17881,5.0
17882,7.0
17883,14.0
17884,4.0
17885,7.0
17886,2.0
17887,2.0
17888,4.0
17889,11.0
17890,14.0
17891,4.0
17892,4.0
17894,4.0
17895,7.0
17896,7.0
17897,5.0
17898,3.0
17899,13.0
17900,2.0
17901,7.0
17902,8.0
17903,2.0
17904,5.0
17905,7.0
17906,7.0
17907,0.0
17909,5.0
17910,1.0
17911,16.0
17912,13.0
17914,2.0
17915,7.0
17916,2.0
17917,2.0
17918,2.0
17919,14.0
17920,11.0
17921,7.0
17922,14.0
17923,7.0
17924,10.0
17925,13.0
17926,13.0
17927,7.0
17928,7.0
17929,4.0
17930,5.0
17931,2.0
17933,2.0
17934,2.0
17935,4.0
17936,5.0
17937,13.0
17938,8.0
17939,11.0
17940,7.0
17941,2.0
17942,7.0
17943,13.0
17944,13.0
17945,5.0
17946,11.0
17947,2.0
17948,7.0
17949,4.0
17950,5.0
17951,16.0
17952,17.0
17953,7.0
17954,7.0
17955,14.0
17956,5.0
17957,11.0
17958,5.0
17959,7.0
17960,16.0
17961,13.0
17962,16.0
17963,13.0
17964,7.0
17965,7.0
17966,2.0
17967,1.0
17968,2.0
17969,5.0
17970,7.0
17971,2.0
17972,2.0
17973,1.0
17974,11.0
17976,16.0
17977,4.0
17978,7.0
17979,7.0
17980,7.0
17981,13.0
17982,7.0
17983,2.0
17984,8.0
17986,7.0
17987,16.0
17988,13.0
17989,2.0
17990,7.0
17992,16.0
17993,2.0
17994,1.0
17995,13.0
17996,5.0
17997,16.0
17998,10.0
17999,5.0
18000,5.0
18001,2.0
18002,5.0
18003,4.0
18004,13.0
18005,2.0
18006,13.0
18008,16.0
18009,13.0
18010,14.0
18011,5.0
18012,1.0
18015,11.0
18016,5.0
18017,5.0
18018,5.0
18019,1.0
18020,7.0
18021,7.0
18022,5.0
18023,3.0
18025,8.0
18026,13.0
18027,13.0
18028,5.0
18029,4.0
18030,5.0
18031,2.0
18032,5.0
18033,2.0
18034,2.0
18035,10.0
18036,7.0
18037,16.0
18038,1.0
18039,10.0
18040,8.0
18041,10.0
18042,7.0
18043,1.0
18044,5.0
18045,2.0
18046,5.0
18047,5.0
18048,8.0
18049,1.0
18050,4.0
18051,5.0
18053,11.0
18054,8.0
18055,4.0
18056,2.0
18057,12.0
18058,8.0
18059,2.0
18060,16.0
18062,10.0
18063,4.0
18064,7.0
18065,4.0
18066,4.0
18067,4.0
18068,13.0
18069,2.0
18070,7.0
18071,5.0
18072,13.0
18073,3.0
18074,5.0
18075,14.0
18076,4.0
18077,16.0
18078,7.0
18079,11.0
18080,16.0
18081,7.0
18082,16.0
18083,4.0
18084,2.0
18085,8.0
18086,16.0
18087,16.0
18088,11.0
18089,5.0
18090,11.0
18091,16.0
18092,11.0
18093,16.0
18094,17.0
18095,5.0
18097,2.0
18098,2.0
18099,7.0
18100,4.0
18101,8.0
18102,14.0
18103,7.0
18105,16.0
18106,11.0
18107,4.0
18108,7.0
18109,4.0
18110,2.0
18111,4.0
18112,7.0
18113,7.0
18114,4.0
18115,14.0
18116,17.0
18117,13.0
18118,7.0
18120,6.0
18121,2.0
18122,4.0
18123,5.0
18124,16.0
18125,2.0
18126,2.0
18127,5.0
18128,13.0
18129,8.0
18130,7.0
18131,3.0
18132,7.0
18133,5.0
18134,13.0
18135,7.0
18136,1.0
18137,7.0
18138,3.0
18139,13.0
18140,14.0
18141,5.0
18142,7.0
18143,4.0
18144,2.0
18145,7.0
18146,2.0
18147,16.0
18148,2.0
18149,2.0
18150,11.0
18151,7.0
18152,4.0
18153,6.0
18155,14.0
18156,5.0
18157,11.0
18158,16.0
18159,4.0
18160,10.0
18161,14.0
18162,2.0
18163,8.0
18164,13.0
18165,13.0
18166,8.0
18168,16.0
18169,16.0
18170,4.0
18171,2.0
18172,7.0
18174,13.0
18175,16.0
18176,2.0
18177,7.0
18178,6.0
18179,4.0
18180,2.0
18181,1.0
18182,11.0
18183,8.0
18184,7.0
18185,5.0
18186,16.0
18187,11.0
18188,13.0
18189,7.0
18190,16.0
18192,7.0
18193,4.0
18194,0.0
18195,2.0
18196,13.0
18197,5.0
18198,8.0
18199,7.0
18200,5.0
18201,4.0
18202,14.0
18203,7.0
18204,4.0
18205,13.0
18206,2.0
18207,7.0
18208,16.0
18209,5.0
18211,2.0
18212,16.0
18213,4.0
18214,7.0
18215,7.0
18218,10.0
18220,7.0
18221,16.0
18222,2.0
18223,5.0
18224,2.0
18225,4.0
18226,13.0
18227,10.0
18228,7.0
18229,17.0
18230,2.0
18231,7.0
18232,8.0
18233,2.0
18234,4.0
18235,7.0
18236,8.0
18237,16.0
18238,11.0
18239,4.0
18240,7.0
18241,4.0
18242,7.0
18243,7.0
18244,2.0
18245,16.0
18246,8.0
18247,1.0
18248,7.0
18249,7.0
18250,4.0
18251,2.0
18252,4.0
18253,4.0
18254,16.0
18255,7.0
18256,7.0
18257,11.0
18259,2.0
18260,16.0
18261,10.0
18262,5.0
18263,13.0
18264,8.0
18265,2.0
18266,7.0
18267,7.0
18268,8.0
18269,4.0
18270,8.0
18271,8.0
18272,13.0
18273,7.0
18274,8.0
18275,1.0
18276,13.0
18277,2.0
18278,5.0
18279,2.0
18280,7.0
18281,13.0
18282,2.0
18283,5.0
18284,11.0
18285,10.0
18286,17.0
18287,4.0
18288,14.0
18289,8.0
18290,4.0
18291,8.0
18292,10.0
18293,13.0
18294,7.0
18295,2.0
18296,8.0
18297,7.0
18298,14.0
18300,2.0
18301,2.0
18302,8.0
18303,16.0
18304,7.0
18305,2.0
18306,1.0
18307,2.0
18308,11.0
18309,11.0
18310,2.0
18311,14.0
18312,7.0
18313,2.0
18314,0.0
18315,5.0
18316,16.0
18317,4.0
18318,4.0
18319,7.0
18320,10.0
18321,16.0
18322,10.0
18323,5.0
18324,5.0
18325,4.0
18326,5.0
18327,13.0
18328,7.0
18329,4.0
18330,4.0
18331,5.0
18332,7.0
18333,14.0
18334,5.0
18335,4.0
18336,7.0
18337,13.0
18338,7.0
18339,14.0
18340,8.0
18341,14.0
18342,2.0
18343,5.0
18344,5.0
18345,13.0
18346,7.0
18347,5.0
18348,7.0
18349,7.0
18350,7.0
18351,4.0
18352,10.0
18353,2.0
18354,13.0
18355,10.0
18356,2.0
18357,2.0
18359,16.0
18360,10.0
18361,7.0
18362,11.0
18363,5.0
18364,5.0
18365,2.0
18366,7.0
18367,7.0
18368,17.0
18369,11.0
18370,4.0
18371,4.0
18372,7.0
18374,8.0
18375,7.0
18376,5.0
18377,4.0
18378,7.0
18379,2.0
18380,2.0
18381,4.0
18382,4.0
18383,2.0
18384,17.0
18385,2.0
18386,7.0
18387,13.0
18388,4.0
18389,2.0
18390,4.0
18391,1.0
18392,16.0
18393,5.0
18394,7.0
18395,13.0
18396,13.0
18397,14.0
18398,8.0
18400,4.0
18401,5.0
18402,2.0
18403,16.0
18404,7.0
18405,11.0
18406,13.0
18407,2.0
18408,7.0
18409,16.0
18410,7.0
18411,7.0
18412,3.0
18413,11.0
18414,2.0
18415,8.0
18416,7.0
18417,2.0
18418,8.0
18419,5.0
18420,16.0
18421,3.0
18422,5.0
18425,2.0
18426,17.0
18427,4.0
18428,4.0
18429,5.0
18430,13.0
18432,2.0
18433,7.0
18434,8.0
18435,13.0
18436,5.0
18437,8.0
18438,16.0
18439,5.0
18440,7.0
18441,4.0
18442,7.0
18443,5.0
18444,5.0
18445,2.0
18446,2.0
18447,4.0
18448,7.0
18449,7.0
18450,10.0
18451,2.0
18452,7.0
18453,7.0
18454,2.0
18455,5.0
18456,7.0
18457,5.0
18458,7.0
18459,7.0
18460,4.0
18461,16.0
18462,2.0
18463,2.0
18464,2.0
18465,7.0
18466,2.0
18467,7.0
18468,11.0
18469,5.0
18470,2.0
18471,2.0
18472,8.0
18473,7.0
18474,2.0
18475,5.0
18476,10.0
18477,2.0
18479,4.0
18480,8.0
18481,5.0
18482,7.0
18483,7.0
18484,4.0
18485,16.0
18486,4.0
18487,11.0
18488,6.0
18489,7.0
18490,7.0
18491,10.0
18492,11.0
18493,3.0
18494,3.0
18495,11.0
18496,17.0
18497,2.0
18498,4.0
18499,1.0
18500,5.0
18501,16.0
18502,8.0
18503,2.0
18504,16.0
18505,7.0
18506,11.0
18507,5.0
18508,8.0
18509,4.0
18510,7.0
18511,7.0
18512,4.0
18513,16.0
18514,13.0
18515,7.0
18516,13.0
18517,16.0
18518,4.0
18519,7.0
18520,7.0
18521,2.0
18522,7.0
18523,12.0
18524,2.0
18525,7.0
18526,2.0
18527,5.0
18528,2.0
18530,2.0
18531,11.0
18532,13.0
18534,2.0
18535,17.0
18536,13.0
18537,7.0
18538,7.0
18539,4.0
18540,8.0
18541,11.0
18542,13.0
18543,11.0
18544,4.0
18545,7.0
18546,2.0
18547,1.0
18548,8.0
18549,16.0
18550,7.0
18551,7.0
18552,2.0
18553,16.0
18554,7.0
18555,2.0
18556,2.0
18557,11.0
18558,4.0
18559,5.0
18560,4.0
18561,1.0
18563,7.0
18564,16.0
18565,16.0
18566,7.0
18567,16.0
18568,11.0
18569,2.0
18570,13.0
18571,2.0
18572,4.0
18573,2.0
18574,16.0
18575,2.0
18576,4.0
18577,5.0
18578,16.0
18579,2.0
18580,8.0
18581,2.0
18582,9.0
18583,7.0
18584,2.0
18585,16.0
18586,2.0
18587,2.0
18588,7.0
18589,8.0
18590,16.0
18592,5.0
18593,4.0
18594,7.0
18595,13.0
18596,4.0
18597,7.0
18598,5.0
18599,7.0
18600,1.0
18601,11.0
18602,11.0
18603,10.0
18604,2.0
18605,11.0
18606,2.0
18607,4.0
18608,16.0
18610,16.0
18611,4.0
18612,11.0
18613,4.0
18614,13.0
18615,11.0
18616,7.0
18617,4.0
18618,7.0
18619,13.0
18620,13.0
18621,2.0
18622,7.0
18623,7.0
18624,5.0
18625,7.0
18626,13.0
18627,5.0
18628,13.0
18629,10.0
18630,2.0
18631,2.0
18632,5.0
18633,5.0
18634,11.0
18635,1.0
18636,5.0
18637,1.0
18638,7.0
18639,8.0
18640,2.0
18641,7.0
18642,4.0
18643,7.0
18644,2.0
18645,1.0
18646,4.0
18647,16.0
18649,5.0
18650,11.0
18651,16.0
18652,10.0
18653,4.0
18654,2.0
18655,1.0
18656,7.0
18657,2.0
18658,16.0
18659,5.0
18661,7.0
18662,14.0
18663,13.0
18664,14.0
18665,4.0
18667,2.0
18668,7.0
18671,13.0
18672,2.0
18673,2.0
18674,13.0
18675,7.0
18676,5.0
18677,4.0
18678,4.0
18679,2.0
18680,7.0
18681,8.0
18682,7.0
18683,7.0
18684,2.0
18685,8.0
18686,2.0
18687,11.0
18688,2.0
18689,4.0
18690,12.0
18691,4.0
18692,2.0
18693,2.0
18694,16.0
18695,16.0
18696,16.0
18697,13.0
18698,5.0
18699,0.0
18700,2.0
18701,14.0
18702,13.0
18703,2.0
18704,2.0
18705,1.0
18706,1.0
18707,3.0
18708,7.0
18709,13.0
18710,7.0
18711,11.0
18712,8.0
18713,4.0
18714,7.0
18715,2.0
18716,16.0
18717,4.0
18718,5.0
18719,1.0
18720,7.0
18721,13.0
18722,7.0
18723,13.0
18724,17.0
18725,7.0
18726,14.0
18728,7.0
18731,7.0
18732,8.0
18733,3.0
18734,13.0
18736,5.0
18737,8.0
18738,5.0
18739,7.0
18740,8.0
18741,7.0
18742,2.0
18743,7.0
18744,8.0
18745,2.0
18746,7.0
18747,13.0
18748,14.0
18750,13.0
18751,11.0
18752,5.0
18753,7.0
18755,4.0
18756,5.0
18757,2.0
18758,8.0
18759,4.0
18760,14.0
18761,8.0
18762,5.0
18763,5.0
18764,5.0
18765,5.0
18766,13.0
18767,5.0
18768,11.0
18769,13.0
18770,11.0
18771,2.0
18772,11.0
18774,2.0
18775,11.0
18776,16.0
18777,6.0
18778,7.0
18779,2.0
18780,4.0
18781,4.0
18782,16.0
18783,14.0
18784,16.0
18785,17.0
18786,7.0
18787,5.0
18788,5.0
18789,11.0
18790,4.0
18791,5.0
18792,7.0
18793,5.0
18794,16.0
18795,7.0
18796,5.0
18797,7.0
18798,2.0
18799,16.0
18800,7.0
18801,5.0
18803,16.0
18804,8.0
18805,2.0
18806,3.0
18807,2.0
18808,4.0
18809,7.0
18810,7.0
18812,14.0
18813,5.0
18814,13.0
18815,4.0
18816,16.0
18817,6.0
18818,11.0
18819,4.0
18820,7.0
18821,16.0
18822,5.0
18823,5.0
18824,8.0
18825,6.0
18826,7.0
18827,5.0
18828,16.0
18830,4.0
18831,11.0
18832,16.0
18833,2.0
18834,7.0
18835,13.0
18837,4.0
18838,4.0
18840,16.0
18841,7.0
18842,4.0
18843,2.0
18844,5.0
18845,2.0
18846,16.0
18847,2.0
18848,16.0
18849,2.0
18850,13.0
18851,7.0
18852,7.0
18853,7.0
18854,16.0
18856,7.0
18857,7.0
18859,5.0
18860,16.0
18861,14.0
18862,7.0
18863,10.0
18864,5.0
18865,7.0
18866,7.0
18867,4.0
18868,7.0
18869,11.0
18870,16.0
18871,16.0
18872,13.0
18873,16.0
18874,4.0
18876,4.0
18877,5.0
18878,5.0
18879,7.0
18880,10.0
18881,7.0
18882,8.0
18883,2.0
18884,11.0
18885,2.0
18886,7.0
18887,5.0
18888,7.0
18889,2.0
18890,16.0
18891,4.0
18892,4.0
18893,13.0
18894,2.0
18895,16.0
18896,7.0
18897,4.0
18898,14.0
18899,7.0
18900,7.0
18901,5.0
18902,4.0
18903,2.0
18904,16.0
18905,8.0
18906,16.0
18907,4.0
18908,16.0
18909,11.0
18910,7.0
18911,7.0
18912,5.0
18913,7.0
18914,3.0
18915,4.0
18916,7.0
18917,7.0
18918,4.0
18919,17.0
18920,11.0
18921,16.0
18922,7.0
18923,2.0
18924,3.0
18925,7.0
18926,2.0
18927,0.0
18928,10.0
18929,2.0
18930,11.0
18931,16.0
18933,5.0
18934,7.0
18935,7.0
18936,11.0
18937,4.0
18938,4.0
18939,11.0
18940,2.0
18941,4.0
18942,3.0
18943,7.0
18944,11.0
18945,13.0
18946,2.0
18947,16.0
18948,13.0
18950,5.0
18951,4.0
18952,4.0
18953,5.0
18954,13.0
18955,4.0
18956,10.0
18957,3.0
18958,8.0
18959,13.0
18960,13.0
18961,6.0
18962,2.0
18963,5.0
18964,16.0
18965,2.0
18966,5.0
18967,13.0
18968,7.0
18969,11.0
18970,2.0
18971,13.0
18972,3.0
18973,2.0
18974,4.0
18975,8.0
18976,8.0
18977,2.0
18978,4.0
18979,4.0
18980,7.0
18981,7.0
18982,2.0
18983,11.0
18984,5.0
18985,16.0
18986,16.0
18987,4.0
18988,5.0
18989,2.0
18990,5.0
18991,7.0
18992,7.0
18993,7.0
18994,11.0
18996,5.0
18997,2.0
18998,2.0
18999,2.0
19000,1.0
19001,13.0
19002,4.0
19004,2.0
19005,5.0
19006,14.0
19007,2.0
19008,2.0
19009,8.0
19010,7.0
19011,5.0
19012,7.0
19013,2.0
19014,7.0
19015,2.0
19016,5.0
19017,3.0
19018,11.0
19019,7.0
19020,8.0
19022,7.0
19023,16.0
19025,7.0
19026,7.0
19027,16.0
19028,8.0
19029,7.0
19030,5.0
19031,8.0
19032,7.0
19033,5.0
19034,4.0
19036,11.0
19037,11.0
19038,2.0
19039,7.0
19040,7.0
19041,8.0
19042,16.0
19043,11.0
19044,5.0
19045,13.0
19047,2.0
19048,7.0
19049,2.0
19050,7.0
19051,7.0
19052,7.0
19053,16.0
19054,7.0
19055,2.0
19056,16.0
19057,5.0
19059,7.0
19060,2.0
19061,5.0
19062,5.0
19063,7.0
19064,13.0
19065,16.0
19066,7.0
19067,4.0
19068,13.0
19069,4.0
19070,3.0
19071,11.0
19072,4.0
19073,5.0
19074,14.0
19075,5.0
19076,7.0
19077,16.0
19078,7.0
19079,7.0
19080,7.0
19081,16.0
19082,2.0
19083,7.0
19084,13.0
19085,5.0
19086,7.0
19087,4.0
19088,7.0
19089,16.0
19090,4.0
19091,4.0
19092,2.0
19093,5.0
19094,5.0
19095,8.0
19096,13.0
19097,13.0
19098,5.0
19099,4.0
19100,4.0
19101,2.0
19102,4.0
19103,11.0
19104,4.0
19105,11.0
19106,11.0
19107,2.0
19108,8.0
19109,10.0
19110,8.0
19111,11.0
19113,4.0
19114,10.0
19115,2.0
19116,13.0
19117,7.0
19118,2.0
19119,13.0
19120,1.0
19121,5.0
19122,2.0
19123,2.0
19124,5.0
19125,16.0
19126,4.0
19127,2.0
19129,4.0
19130,2.0
19131,2.0
19132,13.0
19133,2.0
19134,2.0
19135,7.0
19136,1.0
19137,7.0
19138,4.0
19139,5.0
19140,2.0
19141,4.0
19142,13.0
19143,2.0
19144,1.0
19145,7.0
19146,8.0
19148,2.0
19149,16.0
19150,7.0
19151,1.0
19152,4.0
19153,7.0
19154,4.0
19155,1.0
19156,10.0
19158,4.0
19159,7.0
19160,5.0
19161,2.0
19162,2.0
19163,8.0
19164,2.0
19165,1.0
19166,7.0
19167,5.0
19169,13.0
19170,11.0
19171,7.0
19172,17.0
19173,7.0
19174,2.0
19175,7.0
19176,14.0
19177,8.0
19178,7.0
19179,1.0
19180,16.0
19182,2.0
19183,7.0
19184,2.0
19185,7.0
19186,2.0
19187,8.0
19189,4.0
19190,4.0
19191,5.0
19192,7.0
19193,4.0
19194,5.0
19195,7.0
19196,4.0
19197,2.0
19198,5.0
19199,2.0
19200,13.0
19201,4.0
19202,12.0
19203,2.0
19204,2.0
19205,4.0
19206,4.0
19207,5.0
19208,2.0
19209,2.0
19210,4.0
19211,13.0
19212,4.0
19213,16.0
19215,7.0
19216,5.0
19217,11.0
19218,2.0
19220,10.0
19222,13.0
19223,10.0
19224,4.0
19225,11.0
19226,5.0
19227,2.0
19228,7.0
19229,5.0
19230,2.0
19231,16.0
19232,2.0
19233,8.0
19234,16.0
19235,7.0
19236,4.0
19237,2.0
19238,7.0
19239,16.0
19240,2.0
19241,10.0
19242,7.0
19243,2.0
19244,7.0
19245,7.0
19246,7.0
19247,2.0
19248,1.0
19249,2.0
19250,2.0
19251,2.0
19252,11.0
19253,2.0
19254,7.0
19255,2.0
19256,7.0
19257,16.0
19258,13.0
19259,5.0
19260,2.0
19262,7.0
19263,17.0
19264,4.0
19265,10.0
19266,2.0
19268,2.0
19269,7.0
19271,7.0
19272,16.0
19273,5.0
19275,11.0
19276,2.0
19277,5.0
19278,16.0
19279,4.0
19280,7.0
19281,5.0
19282,5.0
19284,7.0
19285,11.0
19286,16.0
19287,16.0
19288,5.0
19289,0.0
19290,13.0
19291,8.0
19292,7.0
19293,2.0
19294,4.0
19295,4.0
19296,7.0
19297,2.0
19299,2.0
19300,4.0
19301,5.0
19302,7.0
19303,16.0
19304,16.0
19305,7.0
19306,4.0
19308,13.0
19309,2.0
19310,0.0
19311,5.0
19312,7.0
19313,7.0
19314,7.0
19315,7.0
19316,4.0
19317,7.0
19318,5.0
19320,4.0
19322,7.0
19323,2.0
19324,13.0
19325,8.0
19326,7.0
19327,2.0
19328,7.0
19329,11.0
19330,1.0
19331,2.0
19332,5.0
19333,4.0
19334,7.0
19335,7.0
19336,2.0
19337,4.0
19338,5.0
19339,7.0
19340,5.0
19341,2.0
19342,4.0
19343,13.0
19346,12.0
19347,7.0
19348,5.0
19349,2.0
19350,5.0
19351,4.0
19352,17.0
19353,5.0
19354,2.0
19355,2.0
19356,2.0
19357,11.0
19358,7.0
19359,16.0
19360,4.0
19361,7.0
19362,16.0
19363,2.0
19364,7.0
19365,7.0
19366,16.0
19367,2.0
19368,7.0
19369,2.0
19370,5.0
19371,5.0
19372,2.0
19373,5.0
19374,13.0
19375,1.0
19376,7.0
19377,2.0
19378,5.0
19379,13.0
19380,11.0
19381,4.0
19383,4.0
19384,2.0
19385,7.0
19386,7.0
19387,5.0
19388,2.0
19389,2.0
19390,2.0
19391,4.0
19392,8.0
19393,2.0
19394,13.0
19396,2.0
19397,8.0
19398,7.0
19399,10.0
19400,17.0
19401,2.0
19403,11.0
19404,16.0
19405,7.0
19406,7.0
19407,1.0
19408,4.0
19409,5.0
19410,13.0
19411,4.0
19412,16.0
19413,7.0
19414,4.0
19415,2.0
19416,4.0
19417,5.0
19418,7.0
19419,2.0
19420,14.0
19421,7.0
19422,7.0
19423,7.0
19424,16.0
19425,7.0
19426,4.0
19427,4.0
19428,10.0
19429,5.0
19430,2.0
19431,14.0
19432,5.0
19434,7.0
19435,5.0
19436,2.0
19437,5.0
19438,7.0
19439,5.0
19441,13.0
19442,5.0
19443,8.0
19444,2.0
19445,16.0
19446,2.0
19447,2.0
19448,2.0
19449,14.0
19450,0.0
19451,7.0
19452,11.0
19453,7.0
19454,4.0
19455,5.0
19456,7.0
19457,11.0
19458,5.0
19459,7.0
19462,2.0
19463,7.0
19464,4.0
19465,7.0
19466,13.0
19467,7.0
19468,7.0
19469,13.0
19470,7.0
19471,2.0
19472,5.0
19473,2.0
19474,1.0
19475,7.0
19476,7.0
19477,5.0
19478,13.0
19479,10.0
19480,10.0
19481,17.0
19482,7.0
19483,4.0
19484,4.0
19485,7.0
19486,2.0
19487,2.0
19488,2.0
19489,13.0
19490,7.0
19491,2.0
19492,11.0
19493,16.0
19494,13.0
19495,2.0
19496,13.0
19497,7.0
19498,1.0
19499,14.0
19500,2.0
19501,13.0
19502,13.0
19503,2.0
19504,7.0
19505,13.0
19506,4.0
19507,7.0
19508,7.0
19509,7.0
19510,4.0
19511,11.0
19512,2.0
19513,16.0
19514,7.0
19515,4.0
19516,5.0
19517,16.0
19518,4.0
19519,2.0
19521,4.0
19523,17.0
19524,2.0
19525,5.0
19526,7.0
19527,10.0
19528,4.0
19529,7.0
19530,8.0
19531,2.0
19532,16.0
19533,2.0
19534,7.0
19535,4.0
19536,13.0
19537,7.0
19538,4.0
19539,11.0
19540,17.0
19541,11.0
19542,5.0
19543,4.0
19544,14.0
19546,13.0
19547,5.0
19549,7.0
19550,5.0
19551,13.0
19552,2.0
19553,2.0
19554,7.0
19555,13.0
19556,4.0
19557,2.0
